Profile	Rawfilename	yyyy-mm-dd hh:mm	Depth [m]	Sampled volume [L]	LPM (1-1.26 µm) [# l-1]	LPM (1.26-1.59 µm) [# l-1]	LPM (1.59-2 µm) [# l-1]	LPM (2-2.52 µm) [# l-1]	LPM (2.52-3.17 µm) [# l-1]	LPM (3.17-4 µm) [# l-1]	LPM (4-5.04 µm) [# l-1]	LPM (5.04-6.35 µm) [# l-1]	LPM (6.35-8 µm) [# l-1]	LPM (8-10.1 µm) [# l-1]	LPM (10.1-12.7 µm) [# l-1]	LPM (12.7-16 µm) [# l-1]	LPM (16-20.2 µm) [# l-1]	LPM (20.2-25.4 µm) [# l-1]	LPM (25.4-32 µm) [# l-1]	LPM (32-40.3 µm) [# l-1]	LPM (40.3-50.8 µm) [# l-1]	LPM (50.8-64 µm) [# l-1]	LPM (64-80.6 µm) [# l-1]	LPM (80.6-102 µm) [# l-1]	LPM (102-128 µm) [# l-1]	LPM (128-161 µm) [# l-1]	LPM (161-203 µm) [# l-1]	LPM (203-256 µm) [# l-1]	LPM (256-323 µm) [# l-1]	LPM (323-406 µm) [# l-1]	LPM (406-512 µm) [# l-1]	LPM (512-645 µm) [# l-1]	LPM (645-813 µm) [# l-1]	LPM (0.813-1.02 mm) [# l-1]	LPM (1.02-1.29 mm) [# l-1]	LPM (1.29-1.63 mm) [# l-1]	LPM (1.63-2.05 mm) [# l-1]	LPM (2.05-2.58 mm) [# l-1]	LPM (2.58-3.25 mm) [# l-1]	LPM (3.25-4.1 mm) [# l-1]	LPM (4.1-5.16 mm) [# l-1]	LPM (5.16-6.5 mm) [# l-1]	LPM (6.5-8.19 mm) [# l-1]	LPM (8.19-10.3 mm) [# l-1]	LPM (10.3-13 mm) [# l-1]	LPM (13-16.4 mm) [# l-1]	LPM (16.4-20.6 mm) [# l-1]	LPM (20.6-26 mm) [# l-1]	LPM (>26 mm) [# l-1]	LPM biovolume (1-1.26 µm) [mm3 l-1]	LPM biovolume (1.26-1.59 µm) [mm3 l-1]	LPM biovolume (1.59-2 µm) [mm3 l-1]	LPM biovolume (2-2.52 µm) [mm3 l-1]	LPM biovolume (2.52-3.17 µm) [mm3 l-1]	LPM biovolume (3.17-4 µm) [mm3 l-1]	LPM biovolume (4-5.04 µm) [mm3 l-1]	LPM biovolume (5.04-6.35 µm) [mm3 l-1]	LPM biovolume (6.35-8 µm) [mm3 l-1]	LPM biovolume (8-10.1 µm) [mm3 l-1]	LPM biovolume (10.1-12.7 µm) [mm3 l-1]	LPM biovolume (12.7-16 µm) [mm3 l-1]	LPM biovolume (16-20.2 µm) [mm3 l-1]	LPM biovolume (20.2-25.4 µm) [mm3 l-1]	LPM biovolume (25.4-32 µm) [mm3 l-1]	LPM biovolume (32-40.3 µm) [mm3 l-1]	LPM biovolume (40.3-50.8 µm) [mm3 l-1]	LPM biovolume (50.8-64 µm) [mm3 l-1]	LPM biovolume (64-80.6 µm) [mm3 l-1]	LPM biovolume (80.6-102 µm) [mm3 l-1]	LPM biovolume (102-128 µm) [mm3 l-1]	LPM biovolume (128-161 µm) [mm3 l-1]	LPM biovolume (161-203 µm) [mm3 l-1]	LPM biovolume (203-256 µm) [mm3 l-1]	LPM biovolume (256-323 µm) [mm3 l-1]	LPM biovolume (323-406 µm) [mm3 l-1]	LPM biovolume (406-512 µm) [mm3 l-1]	LPM biovolume (512-645 µm) [mm3 l-1]	LPM biovolume (645-813 µm) [mm3 l-1]	LPM biovolume (0.813-1.02 mm) [mm3 l-1]	LPM biovolume (1.02-1.29 mm) [mm3 l-1]	LPM biovolume (1.29-1.63 mm) [mm3 l-1]	LPM biovolume (1.63-2.05 mm) [mm3 l-1]	LPM biovolume (2.05-2.58 mm) [mm3 l-1]	LPM biovolume (2.58-3.25 mm) [mm3 l-1]	LPM biovolume (3.25-4.1 mm) [mm3 l-1]	LPM biovolume (4.1-5.16 mm) [mm3 l-1]	LPM biovolume (5.16-6.5 mm) [mm3 l-1]	LPM biovolume (6.5-8.19 mm) [mm3 l-1]	LPM biovolume (8.19-10.3 mm) [mm3 l-1]	LPM biovolume (10.3-13 mm) [mm3 l-1]	LPM biovolume (13-16.4 mm) [mm3 l-1]	LPM biovolume (16.4-20.6 mm) [mm3 l-1]	LPM biovolume (20.6-26 mm) [mm3 l-1]	LPM biovolume (>26 mm) [mm3 l-1]	chloro fluo [mg chl m-3]	conductivity [ms cm-1]	cpar [%]	depth [m]	fcdom [ppb qse]	in situ density anomaly [kg m-3]	nitrate [umol l-1]	oxygen [umol kg-1]	oxygen [ml l-1]	par [umol m-2 s-1]	potential density anomaly [kg m-3]	potential temperature [degc]	practical salinity [psu]	pressure [db]	qc flag	spar [umol m-2 s-1]	temperature [degc]	extrames01	extrames02	extrames03	extrames04	extrames05	extrames06	extrames07	extrames08	extrames09	extrames10	extrames11	extrames12	extrames13	extrames14	extrames15	extrames16	extrames17	extrames18	extrames19	extrames20
p16n_100	HDR20150508004443	2015-05-08 00:44:43	107.5	53.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.318029115341545	0.0	4.479283314669653	2.6502426278462115	0.933184023889511	0.41060097051138483	0.4665920119447555	0.167973124300112	0.14930944382232178	0.0933184023889511	0.037327360955580445	0.018663680477790223	0.018663680477790223	0.0	0.018663680477790223	0.0	0.0	0.037327360955580445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081768638691507	0.0	0.0104622119948247	0.0169142296644013	0.0135732453888329	0.0103633229299592	0.0236037820922159	0.0176308802235068	0.0307061969627144	0.0351158140530826	0.0271728650059754	0.0215484721360377	0.0509469464603403	0.0	0.266781289136445	0.0	0.0	4.74744830441344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.2766	107.0			23.58516			4.64986				210.82													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	112.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.539239623299615	0.0	4.202999651203348	2.720613882106732	1.3428671084757586	0.3836763167073596	0.5755144750610394	0.10463899546564352	0.10463899546564352	0.017439832577607253	0.017439832577607253	0.034879665155214505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832370620838061	0.0	0.00981689932875045	0.0173452848413529	0.0196652989010156	0.0100093815650293	0.027579424240537	0.0107287946571332	0.020468758066514	0.00522204029734667	0.0135298735566709	0.0620820197937471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.30286	112.0			23.36742			4.65268				210.48													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	117.5	56.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.209219858156029	0.0	4.23758865248227	3.297872340425532	1.0106382978723405	0.5319148936170213	0.425531914893617	0.26595744680851063	0.08865248226950355	0.05319148936170213	0.0	0.0	0.0	0.0	0.0	0.01773049645390071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00876844758089607	0.0	0.00989768847260393	0.0206426229034126	0.0149380529479831	0.0139468648864744	0.0203377372413976	0.0269425033700803	0.0197457857319608	0.0194167566864513	0.0	0.0	0.0	0.0	0.0	0.419299982641347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.30636	117.0			23.15158			4.6541				208.7													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	122.5	53.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.67263904441956	0.0	4.087346024636059	2.7435610302351625	0.8025382605449795	0.503919372900336	0.3546099290780142	0.22396416573348266	0.055991041433370664	0.037327360955580445	0.037327360955580445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084122584350808	0.0	0.00954676844527752	0.0176187630849088	0.0111516131665246	0.0127133437265184	0.0170560605121403	0.0236688359582463	0.0107750273564451	0.0187142047151972	0.0228829720204352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.33416	122.0			22.841			4.65424				205.76													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	127.5	61.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.633387888707038	0.0	4.026186579378068	2.7495908346972175	0.7201309328968903	0.5564648117839607	0.40916530278232405	0.1309328968903437	0.14729950900163666	0.049099836333878884	0.06546644844517185	0.0	0.016366612111292964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00905001569629707	0.0	0.00940391901227126	0.0174542741085971	0.0102971810714358	0.0138503773984848	0.019214545946047	0.0124979865088046	0.0282578254138538	0.0196814795919907	0.0553989187888405	0.0	0.037510011137133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.3045	127.0			22.42652			4.64998				203.58													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	132.5	58.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.26904598490048	0.0	5.919698009608785	2.916952642415923	0.8922443376801648	0.3260123541523679	0.34317089910775567	0.13726835964310227	0.05147563486616335	0.0	0.0	0.017158544955387784	0.0	0.0	0.0	0.0	0.0	0.017158544955387784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127910369777176	0.0	0.0138265725052572	0.0182367169170521	0.0131502668904229	0.00803904797886896	0.0152794981075325	0.0138947023880786	0.0096539601732588	0.0	0.0	0.0338920735538506	0.0	0.0	0.0	0.0	0.0	2.09740942929975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.29964	132.0			22.20182			4.649				202.08													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	137.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.45692361353331	0.0	5.894663411231252	3.104290198814091	0.8894314614579699	0.4185559818625741	0.24415765608650156	0.17439832577607253	0.10463899546564352	0.0	0.0	0.017439832577607253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135795652050493	0.0	0.0137680994735172	0.0192159050026684	0.012645221258209	0.0105838372524563	0.0111906879548162	0.0168970891504189	0.0230316410832763	0.0	0.0	0.0238733639856556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.30038	137.0			21.9799			4.65154				200.58													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	142.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.735960934775026	0.0	5.824904080920823	3.5926055109870942	0.8719916288803627	0.33135681897453784	0.27903732124171604	0.08719916288803627	0.05231949773282176	0.017439832577607253	0.034879665155214505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137647937159451	0.0	0.0136051633850732	0.0229958556704914	0.0128517740732381	0.0081708356506537	0.0134498588461804	0.0079019486436858	0.0140734842626126	0.00624359987601873	0.0256274657567235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.24732	142.0			21.6843			4.6555				199.16													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	147.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.945238925706313	0.0	6.435298221137077	3.418207185211022	0.9068712940355772	0.31391698639693055	0.34879665155214507	0.17439832577607253	0.034879665155214505	0.034879665155214505	0.017439832577607253	0.0	0.0	0.0	0.017439832577607253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013903715099117	0.0	0.0150308541589582	0.0213293963122158	0.0134501338173483	0.00810068833654806	0.0176380824679704	0.0164438434058047	0.00532092687458206	0.0114656401733654	0.0115922720625411	0.0	0.0	0.0	0.287606687360698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.21668	147.0			21.31672			4.65896				198.8													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	152.5	62.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.41949825341378	0.0	5.8907589711019375	3.080342966020959	0.7939028262940616	0.3334391870435059	0.20641473483645603	0.15878056525881232	0.015878056525881232	0.015878056525881232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142185344525239	0.0	0.0137589799163282	0.0189990854756913	0.0112404257396326	0.00815977140192531	0.0101199482113556	0.0163417480967984	0.00312161189790843	0.00601098557632383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.13212	152.0			20.8255			4.66148				197.52													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	157.5	62.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.73674182280089	0.0	5.14449031438552	3.016830739917434	0.5716100349317244	0.31756113051762463	0.30168307399174343	0.1905366783105748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0137653120793152	0.0	0.0120159285522651	0.0194325175252452	0.00796418243857434	0.0078982654546638	0.0150103472479642	0.0180513813419184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.09736	157.0			20.56246			4.66296				196.52													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	162.5	58.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.087851750171584	0.0	5.645161290322581	2.7453671928620453	0.6177076183939602	0.2059025394646534	0.3260123541523679	0.03431708991077557	0.0	0.017158544955387784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139983832997462	0.0	0.0131853401571873	0.0172280749680133	0.00910403092413895	0.00552693394611342	0.0158643363015897	0.00274017549769676	0.0	0.00685741183465077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.0868	162.0			20.32796			4.66562				194.22													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	167.5	58.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.132463967055592	0.0	6.640356897735072	3.3287577213452297	0.8236101578586136	0.4461221688400824	0.4118050789293068	0.08579272477693892	0.08579272477693892	0.03431708991077557	0.017158544955387784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0173470608344292	0.0	0.0155098074189407	0.021276925008463	0.0118069907600118	0.0115122685499688	0.0191415667705332	0.0079674775487127	0.0157757329173233	0.013353154312291	0.0109494575952268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												35.06526	167.0			20.10776			4.66734				191.64													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	172.5	54.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.742479823917826	0.0	6.272927366104182	2.7696258253851798	0.586940572267058	0.4218635363169479	0.25678650036683787	0.0917094644167278	0.05502567865003668	0.018341892883345562	0.018341892883345562	0.018341892883345562	0.0	0.018341892883345562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0177519970927283	0.0	0.0146516063668902	0.0174887546298983	0.00829597926226076	0.0107150382375909	0.0113999653519107	0.00918975553527101	0.0100504124465503	0.00584069827311639	0.0164078016550138	0.0244321641247555	0.0	0.101946569925796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												35.02064	172.0			19.78958			4.66946				192.36													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	177.5	54.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.52237710931768	0.0	6.23624358033749	3.0630961115187088	0.623624358033749	0.34849596478356565	0.20176082171680115	0.07336757153338225	0.0917094644167278	0.0	0.018341892883345562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176058901207717	0.0	0.0145659244583119	0.019532712057588	0.00848204591968509	0.00847931066442822	0.0106881923112153	0.00707408047929226	0.0197083707521001	0.0	0.0158502370891192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.95676	177.0			19.34486			4.67152				192.06													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	182.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.647715381932333	0.0	7.289850017439832	3.243808859434949	0.9068712940355772	0.31391698639693055	0.2615974886641088	0.06975933031042901	0.0	0.05231949773282176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196805292826802	0.0	0.017026821242397	0.0209455015445765	0.012691534786722	0.00788360780694023	0.0123643689569271	0.0077681861095071	0.0	0.0184354685954695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.87352	182.0			18.74074			4.67528				191.3													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	187.5	59.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.44208037825059	0.0	7.885849375211078	3.6136440391759543	0.7598784194528876	0.45592705167173253	0.21952043228638973	0.1182033096926714	0.033772374197906116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208716515124685	0.0	0.0184188902837459	0.0220212971919628	0.0110769837006783	0.0118178327122328	0.0104329046890466	0.0111570905063955	0.00773360339421954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.81336	187.0			18.32608			4.67676				189.52													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	192.5	62.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.89813023855577	0.0	8.156028368794326	3.239845261121857	0.7575757575757576	0.4029658284977434	0.11283043197936815	0.09671179883945842	0.032237266279819474	0.04835589941972921	0.016118633139909737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0218381958665148	0.0	0.0190499443405766	0.0203758754823271	0.0114381269718416	0.0102481345935217	0.00558237040596107	0.0095436438150911	0.00585550138740079	0.019869997457676	0.0120455489819484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.7369	192.0			17.78518			4.6781				188.18													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	197.5	57.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.86815486571329	0.0	8.51063829787234	3.2786885245901636	0.9417509591907917	0.20927799093128704	0.24415765608650156	0.08719916288803627	0.05231949773282176	0.017439832577607253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224821105099793	0.0	0.0198782027901669	0.0209406627514275	0.0140484935614585	0.00518337836142421	0.0118828304073862	0.00911970971955234	0.0100394628916354	0.00522204029734667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.69532	197.0			17.5246			4.67852				186.24													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	202.5	56.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.659574468085104	0.0	7.890070921985815	3.8297872340425534	0.7978723404255319	0.26595744680851063	0.24822695035460993	0.05319148936170213	0.01773049645390071	0.0	0.01773049645390071	0.0	0.01773049645390071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0216798395221618	0.0	0.0184287505033839	0.0240064930667323	0.01111667132051	0.00691825780862854	0.0128169646971384	0.00506552941992645	0.00295525157347645	0.0	0.010852047453747	0.0	0.0431560158498814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.5914	202.0			16.79562			4.67858				185.36													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	207.5	53.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.792086599477415	0.0	8.622620380739082	3.5647629712579323	0.933184023889511	0.1866368047779022	0.2612915266890631	0.11198208286674133	0.018663680477790223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217678027546936	0.0	0.0201397580900375	0.0223712206553368	0.0126712075551448	0.00435157021664281	0.0127396516417032	0.0117567230476377	0.00490871778343861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-399.6												34.4928	207.0			16.05316			4.67972				178.12													
p16n_100	HDR20150508004443	2015-05-08 00:44:43	212.5	53.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.672265770810004	0.0	9.537140724150802	4.329973870847331	0.7092198581560284	0.3172825681224338	0.167973124300112	0.0933184023889511	0.07465472191116089	0.0	0.0	0.0	0.0	0.018663680477790223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0210244514938617	0.0	0.0222757930389809	0.0272874195261483	0.010272368679496	0.0080133021333999	0.00797661397072908	0.00888726033893283	0.0150539891661012	0.0	0.0	0.0	0.0	0.110318530249714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-599.4												34.45414	212.0			15.6156			4.68128				174.16													
